Transaction Date,Ticker,Executive,Executive Title,Security Type,Acquisition or Disposal,Shares,Share Price
2022-04-14,GOOG,"PAGE, LAWRENCE","Director, 10% Owner",Class C Capital Stock,D,401.0,2543.101
2022-04-14,GOOG,"PAGE, LAWRENCE","Director, 10% Owner",Class C Capital Stock,D,200.0,2605.22
2022-04-14,GOOG,"PAGE, LAWRENCE","Director, 10% Owner",Class C Capital Stock,D,200.0,2595.025
2022-04-14,GOOG,"PAGE, LAWRENCE","Director, 10% Owner",Class C Capital Stock,D,500.0,2593.946
2022-04-14,GOOG,"PAGE, LAWRENCE","Director, 10% Owner",Class C Capital Stock,D,200.0,2583.46
2022-04-14,GOOG,"PAGE, LAWRENCE","Director, 10% Owner",Class C Capital Stock,D,100.0,2581.2502
2022-04-14,GOOG,"PAGE, LAWRENCE","Director, 10% Owner",Class B Common Stock,D,13889.0,0.0
2022-04-14,GOOG,"PAGE, LAWRENCE","Director, 10% Owner",Class A Common Stock,D,400.0,2569.38
2022-04-14,GOOG,"PAGE, LAWRENCE","Director, 10% Owner",Class A Common Stock,D,302.0,2567.7477
2022-04-14,GOOG,"PAGE, LAWRENCE","Director, 10% Owner",Class A Common Stock,D,300.0,2566.7167
2022-04-14,GOOG,"PAGE, LAWRENCE","Director, 10% Owner",Class A Common Stock,D,300.0,2565.45
2022-04-14,GOOG,"PAGE, LAWRENCE","Director, 10% Owner",Class A Common Stock,D,600.0,2555.2283
2022-04-14,GOOG,"PAGE, LAWRENCE","Director, 10% Owner",Class A Common Stock,D,404.0,2553.8944
2022-04-14,GOOG,"PAGE, LAWRENCE","Director, 10% Owner",Class A Common Stock,D,100.0,2590.45
2022-04-14,GOOG,"PAGE, LAWRENCE","Director, 10% Owner",Class A Common Stock,D,300.0,2588.6833
2022-04-14,GOOG,"PAGE, LAWRENCE","Director, 10% Owner",Class A Common Stock,D,400.0,2586.685
2022-04-14,GOOG,"PAGE, LAWRENCE","Director, 10% Owner",Class A Common Stock,D,200.0,2577.81
2022-04-14,GOOG,"PAGE, LAWRENCE","Director, 10% Owner",Class C Capital Stock,D,400.0,2549.18
2022-04-14,GOOG,"PAGE, LAWRENCE","Director, 10% Owner",Class C Capital Stock,D,200.0,2548.005
2022-04-14,GOOG,"PAGE, LAWRENCE","Director, 10% Owner",Class C Capital Stock,D,500.0,2546.504
2022-04-14,GOOG,"PAGE, LAWRENCE","Director, 10% Owner",Class A Common Stock,D,300.0,2564.1033
2022-04-14,GOOG,"PAGE, LAWRENCE","Director, 10% Owner",Class A Common Stock,D,700.0,2562.9743
2022-04-14,GOOG,"PAGE, LAWRENCE","Director, 10% Owner",Class A Common Stock,D,300.0,2562.2633
2022-04-14,GOOG,"PAGE, LAWRENCE","Director, 10% Owner",Class A Common Stock,D,400.0,2560.5225
2022-04-14,GOOG,"PAGE, LAWRENCE","Director, 10% Owner",Class A Common Stock,D,200.0,2559.33
2022-04-14,GOOG,"PAGE, LAWRENCE","Director, 10% Owner",Class A Common Stock,D,430.0,2558.5477
2022-04-14,GOOG,"PAGE, LAWRENCE","Director, 10% Owner",Class A Common Stock,D,1100.0,2557.39
2022-04-14,GOOG,"PAGE, LAWRENCE","Director, 10% Owner",Class A Common Stock,D,1000.0,2556.242
2022-04-14,GOOG,"PAGE, LAWRENCE","Director, 10% Owner",Class A Common Stock,D,400.0,2552.6775
2022-04-14,GOOG,"PAGE, LAWRENCE","Director, 10% Owner",Class A Common Stock,D,100.0,2551.15
2022-04-14,GOOG,"PAGE, LAWRENCE","Director, 10% Owner",Class A Common Stock,D,200.0,2549.51
2022-04-14,GOOG,"PAGE, LAWRENCE","Director, 10% Owner",Class A Common Stock,D,200.0,2548.47
2022-04-14,GOOG,"PAGE, LAWRENCE","Director, 10% Owner",Class A Common Stock,D,395.0,2546.6654
2022-04-14,GOOG,"PAGE, LAWRENCE","Director, 10% Owner",Class A Common Stock,D,500.0,2545.132
2022-04-14,GOOG,"PAGE, LAWRENCE","Director, 10% Owner",Class A Common Stock,D,500.0,2544.148
2022-04-14,GOOG,"PAGE, LAWRENCE","Director, 10% Owner",Class A Common Stock,D,200.0,2542.375
2022-04-14,GOOG,"PAGE, LAWRENCE","Director, 10% Owner",Class A Common Stock,D,700.0,2541.1329
2022-04-14,GOOG,"PAGE, LAWRENCE","Director, 10% Owner",Class A Common Stock,D,400.0,2540.1375
2022-04-14,GOOG,"PAGE, LAWRENCE","Director, 10% Owner",Class A Common Stock,D,500.0,2538.686
2022-04-14,GOOG,"PAGE, LAWRENCE","Director, 10% Owner",Class A Common Stock,D,311.0,2537.449
2022-04-14,GOOG,"PAGE, LAWRENCE","Director, 10% Owner",Class A Common Stock,D,200.0,2536.505
2022-04-14,GOOG,"PAGE, LAWRENCE","Director, 10% Owner",Class A Common Stock,D,365.0,2534.9429
2022-04-14,GOOG,"PAGE, LAWRENCE","Director, 10% Owner",Class A Common Stock,D,482.0,2532.659
2022-04-14,GOOG,"PAGE, LAWRENCE","Director, 10% Owner",Class A Common Stock,A,13889.0,0.0
2022-04-14,GOOG,"PAGE, LAWRENCE","Director, 10% Owner",Class A Common Stock,D,100.0,2576.08
2022-04-14,GOOG,"PAGE, LAWRENCE","Director, 10% Owner",Class A Common Stock,D,200.0,2572.8
2022-04-14,GOOG,"PAGE, LAWRENCE","Director, 10% Owner",Class A Common Stock,D,200.0,2570.285
2022-04-13,GOOG,"SERGEY, BRIN","Director, 10% Owner",Class A Common Stock,D,500.0,2595.578
2022-04-13,GOOG,"SERGEY, BRIN","Director, 10% Owner",Class A Common Stock,D,300.0,2594.0733
2022-04-13,GOOG,"SERGEY, BRIN","Director, 10% Owner",Class A Common Stock,D,400.0,2598.325
2022-04-13,GOOG,"SERGEY, BRIN","Director, 10% Owner",Class A Common Stock,D,100.0,2576.97
2022-04-13,GOOG,"WALKER, JOHN KENT","President, Global Affairs, CLO",Class C Capital Stock,A,1795.0,0.0
2022-04-13,GOOG,"SERGEY, BRIN","Director, 10% Owner",Class A Common Stock,D,300.0,2579.3767
2022-04-13,GOOG,"SERGEY, BRIN","Director, 10% Owner",Class A Common Stock,D,600.0,2581.3733
2022-04-13,GOOG,"SERGEY, BRIN","Director, 10% Owner",Class A Common Stock,D,406.0,2583.2742
2022-04-13,GOOG,"SERGEY, BRIN","Director, 10% Owner",Class A Common Stock,D,300.0,2584.22
2022-04-13,GOOG,"SERGEY, BRIN","Director, 10% Owner",Class A Common Stock,D,348.0,2585.3202
2022-04-13,GOOG,"SERGEY, BRIN","Director, 10% Owner",Class A Common Stock,D,804.0,2586.4075
2022-04-13,GOOG,"SERGEY, BRIN","Director, 10% Owner",Class A Common Stock,D,500.0,2587.496
2022-04-13,GOOG,"SERGEY, BRIN","Director, 10% Owner",Class A Common Stock,D,500.0,2588.858
2022-04-13,GOOG,"SERGEY, BRIN","Director, 10% Owner",Class A Common Stock,D,400.0,2589.9125
2022-04-13,GOOG,"SERGEY, BRIN","Director, 10% Owner",Class A Common Stock,D,500.0,2590.702
2022-04-13,GOOG,"SERGEY, BRIN","Director, 10% Owner",Class A Common Stock,D,400.0,2592.1825
2022-04-13,GOOG,"SERGEY, BRIN","Director, 10% Owner",Class C Capital Stock,D,400.0,2574.9425
2022-04-13,GOOG,"SERGEY, BRIN","Director, 10% Owner",Class C Capital Stock,D,600.0,2578.73
2022-04-13,GOOG,"SERGEY, BRIN","Director, 10% Owner",Class C Capital Stock,D,300.0,2579.5433
2022-04-13,GOOG,"SERGEY, BRIN","Director, 10% Owner",Class C Capital Stock,D,322.0,2581.4812
2022-04-13,GOOG,"SERGEY, BRIN","Director, 10% Owner",Class C Capital Stock,D,445.0,2582.5002
2022-04-13,GOOG,"SERGEY, BRIN","Director, 10% Owner",Class C Capital Stock,D,365.0,2583.6604
2022-04-13,GOOG,"SERGEY, BRIN","Director, 10% Owner",Class C Capital Stock,D,200.0,2585.67
2022-04-13,GOOG,"SERGEY, BRIN","Director, 10% Owner",Class C Capital Stock,D,113.0,2587.2659
2022-04-13,GOOG,"SERGEY, BRIN","Director, 10% Owner",Class C Capital Stock,D,100.0,2588.53
2022-04-13,GOOG,"SERGEY, BRIN","Director, 10% Owner",Class C Capital Stock,D,672.0,2589.9647
2022-04-13,GOOG,"SERGEY, BRIN","Director, 10% Owner",Class A Common Stock,D,200.0,2560.435
2022-04-13,GOOG,"SERGEY, BRIN","Director, 10% Owner",Class A Common Stock,D,600.0,2559.0283
2022-04-13,GOOG,"SERGEY, BRIN","Director, 10% Owner",Class A Common Stock,D,300.0,2557.65
2022-04-13,GOOG,"SERGEY, BRIN","Director, 10% Owner",Class A Common Stock,D,100.0,2556.7346
2022-04-13,GOOG,"SERGEY, BRIN","Director, 10% Owner",Class A Common Stock,A,13888.0,0.0
2022-04-13,GOOG,"SERGEY, BRIN","Director, 10% Owner",Class A Common Stock,D,100.0,2604.73
2022-04-13,GOOG,"SERGEY, BRIN","Director, 10% Owner",Class A Common Stock,D,100.0,2603.14
2022-04-13,GOOG,"SERGEY, BRIN","Director, 10% Owner",Class A Common Stock,D,600.0,2601.6983
2022-04-13,GOOG,"SERGEY, BRIN","Director, 10% Owner",Class A Common Stock,D,500.0,2600.452
2022-04-13,GOOG,"SERGEY, BRIN","Director, 10% Owner",Class A Common Stock,D,1010.0,2599.5213
2022-04-13,GOOG,"SERGEY, BRIN","Director, 10% Owner",Class C Capital Stock,D,200.0,2591.245
2022-04-13,GOOG,"SERGEY, BRIN","Director, 10% Owner",Class C Capital Stock,D,579.0,2592.1297
2022-04-13,GOOG,"SERGEY, BRIN","Director, 10% Owner",Class C Capital Stock,D,300.0,2570.66
2022-04-13,GOOG,"SERGEY, BRIN","Director, 10% Owner",Class C Capital Stock,D,476.0,2593.1883
2022-04-13,GOOG,"SERGEY, BRIN","Director, 10% Owner",Class C Capital Stock,D,803.0,2594.6069
2022-04-13,GOOG,"SERGEY, BRIN","Director, 10% Owner",Class C Capital Stock,D,400.0,2603.095
2022-04-13,GOOG,"SERGEY, BRIN","Director, 10% Owner",Class C Capital Stock,D,100.0,2604.02
2022-04-13,GOOG,"SERGEY, BRIN","Director, 10% Owner",Class C Capital Stock,D,800.0,2605.5512
2022-04-13,GOOG,"SERGEY, BRIN","Director, 10% Owner",Class C Capital Stock,D,1157.0,2606.5715
2022-04-13,GOOG,"SERGEY, BRIN","Director, 10% Owner",Class A Common Stock,D,300.0,2563.7467
2022-04-13,GOOG,"SERGEY, BRIN","Director, 10% Owner",Class C Capital Stock,D,500.0,2595.18
2022-04-13,GOOG,"SERGEY, BRIN","Director, 10% Owner",Class A Common Stock,D,392.0,2597.4761
2022-04-13,GOOG,"SERGEY, BRIN","Director, 10% Owner",Class B Common Stock,D,13888.0,0.0
2022-04-13,GOOG,"SERGEY, BRIN","Director, 10% Owner",Class C Capital Stock,D,255.0,2607.5457
2022-04-13,GOOG,"SERGEY, BRIN","Director, 10% Owner",Class C Capital Stock,D,500.0,2608.792
2022-04-13,GOOG,"SERGEY, BRIN","Director, 10% Owner",Class C Capital Stock,D,321.0,2609.8612
2022-04-13,GOOG,"SERGEY, BRIN","Director, 10% Owner",Class C Capital Stock,D,200.0,2611.35
2022-04-13,GOOG,"SERGEY, BRIN","Director, 10% Owner",Class C Capital Stock,D,300.0,2569.412
2022-04-13,GOOG,"SERGEY, BRIN","Director, 10% Owner",Class A Common Stock,D,500.0,2562.084
2022-04-13,GOOG,"SERGEY, BRIN","Director, 10% Owner",Class C Capital Stock,D,401.0,2572.6772
2022-04-13,GOOG,"SERGEY, BRIN","Director, 10% Owner",Class C Capital Stock,D,299.0,2573.521
2022-04-13,GOOG,"SERGEY, BRIN","Director, 10% Owner",Class C Capital Stock,D,300.0,2576.2433
2022-04-13,GOOG,"SERGEY, BRIN","Director, 10% Owner",Class C Capital Stock,D,400.0,2577.1075
2022-04-13,GOOG,"SERGEY, BRIN","Director, 10% Owner",Class C Capital Stock,D,400.0,2596.275
2022-04-13,GOOG,"SERGEY, BRIN","Director, 10% Owner",Class C Capital Stock,D,300.0,2600.3933
2022-04-13,GOOG,"SERGEY, BRIN","Director, 10% Owner",Class C Capital Stock,D,200.0,2601.3
2022-04-13,GOOG,"SERGEY, BRIN","Director, 10% Owner",Class C Capital Stock,D,700.0,2597.7608
2022-04-13,GOOG,"SERGEY, BRIN","Director, 10% Owner",Class C Capital Stock,D,480.0,2599.4479
2022-04-13,GOOG,"SERGEY, BRIN","Director, 10% Owner",Class A Common Stock,D,200.0,2564.925
2022-04-13,GOOG,"SERGEY, BRIN","Director, 10% Owner",Class A Common Stock,D,710.0,2566.8111
2022-04-13,GOOG,"SERGEY, BRIN","Director, 10% Owner",Class A Common Stock,D,300.0,2568.02
2022-04-13,GOOG,"SERGEY, BRIN","Director, 10% Owner",Class A Common Stock,D,200.0,2569.39
2022-04-13,GOOG,"WALKER, JOHN KENT","President, Global Affairs, CLO",Class C Capital Stock,D,1795.0,0.0
2022-04-13,GOOG,"SERGEY, BRIN","Director, 10% Owner",Class A Common Stock,D,500.0,2571.122
2022-04-13,GOOG,"SERGEY, BRIN","Director, 10% Owner",Class A Common Stock,D,418.0,2572.0379
2022-04-13,GOOG,"SERGEY, BRIN","Director, 10% Owner",Class A Common Stock,D,100.0,2573.14
2022-04-13,GOOG,"SERGEY, BRIN","Director, 10% Owner",Class A Common Stock,D,400.0,2576.15
2022-04-12,GOOG,"SERGEY, BRIN","Director, 10% Owner",Class C Capital Stock,D,200.0,2559.035
2022-04-12,GOOG,"SERGEY, BRIN","Director, 10% Owner",Class A Common Stock,D,400.0,2587.25
2022-04-12,GOOG,"SERGEY, BRIN","Director, 10% Owner",Class A Common Stock,D,200.0,2587.895
2022-04-12,GOOG,"SERGEY, BRIN","Director, 10% Owner",Class A Common Stock,D,211.0,2591.6541
2022-04-12,GOOG,"SERGEY, BRIN","Director, 10% Owner",Class A Common Stock,D,300.0,2594.4167
2022-04-12,GOOG,"SERGEY, BRIN","Director, 10% Owner",Class A Common Stock,D,100.0,2595.28
2022-04-12,GOOG,"SERGEY, BRIN","Director, 10% Owner",Class A Common Stock,D,100.0,2596.75
2022-04-12,GOOG,"SERGEY, BRIN","Director, 10% Owner",Class A Common Stock,D,200.0,2598.32
2022-04-12,GOOG,"SERGEY, BRIN","Director, 10% Owner",Class A Common Stock,D,400.0,2600.2725
2022-04-12,GOOG,"SERGEY, BRIN","Director, 10% Owner",Class A Common Stock,D,191.0,2611.8773
2022-04-12,GOOG,"SERGEY, BRIN","Director, 10% Owner",Class A Common Stock,D,300.0,2613.0633
2022-04-12,GOOG,"SERGEY, BRIN","Director, 10% Owner",Class A Common Stock,D,100.0,2535.88
2022-04-12,GOOG,"SERGEY, BRIN","Director, 10% Owner",Class A Common Stock,D,200.0,2554.006
2022-04-12,GOOG,"SERGEY, BRIN","Director, 10% Owner",Class A Common Stock,D,253.0,2555.4362
2022-04-12,GOOG,"SERGEY, BRIN","Director, 10% Owner",Class A Common Stock,D,100.0,2563.9
2022-04-12,GOOG,"SERGEY, BRIN","Director, 10% Owner",Class A Common Stock,D,100.0,2566.01
2022-04-12,GOOG,"SERGEY, BRIN","Director, 10% Owner",Class A Common Stock,D,146.0,2568.9458
2022-04-12,GOOG,"SERGEY, BRIN","Director, 10% Owner",Class A Common Stock,D,600.0,2574.4167
2022-04-12,GOOG,"SERGEY, BRIN","Director, 10% Owner",Class A Common Stock,D,400.0,2575.925
2022-04-12,GOOG,"SERGEY, BRIN","Director, 10% Owner",Class A Common Stock,D,362.0,2592.726
2022-04-12,GOOG,"SERGEY, BRIN","Director, 10% Owner",Class A Common Stock,D,200.0,2602.81
2022-04-12,GOOG,"SERGEY, BRIN","Director, 10% Owner",Class A Common Stock,D,600.0,2604.2633
2022-04-12,GOOG,"SERGEY, BRIN","Director, 10% Owner",Class A Common Stock,D,300.0,2605.6033
2022-04-12,GOOG,"SERGEY, BRIN","Director, 10% Owner",Class A Common Stock,D,100.0,2606.3
2022-04-12,GOOG,"SERGEY, BRIN","Director, 10% Owner",Class A Common Stock,D,263.0,2607.687
2022-04-12,GOOG,"SERGEY, BRIN","Director, 10% Owner",Class A Common Stock,D,634.0,2608.8424
2022-04-12,GOOG,"SERGEY, BRIN","Director, 10% Owner",Class A Common Stock,D,400.0,2610.4025
2022-04-12,GOOG,"SERGEY, BRIN","Director, 10% Owner",Class A Common Stock,D,300.0,2615.4
2022-04-12,GOOG,"SERGEY, BRIN","Director, 10% Owner",Class A Common Stock,D,100.0,2616.13
2022-04-12,GOOG,"SERGEY, BRIN","Director, 10% Owner",Class A Common Stock,D,100.0,2617.35
2022-04-12,GOOG,"SERGEY, BRIN","Director, 10% Owner",Class A Common Stock,A,13889.0,0.0
2022-04-12,GOOG,"SERGEY, BRIN","Director, 10% Owner",Class A Common Stock,D,200.0,2537.195
2022-04-12,GOOG,"SERGEY, BRIN","Director, 10% Owner",Class A Common Stock,D,200.0,2538.81
2022-04-12,GOOG,"SERGEY, BRIN","Director, 10% Owner",Class A Common Stock,D,468.0,2540.0827
2022-04-12,GOOG,"SERGEY, BRIN","Director, 10% Owner",Class A Common Stock,D,299.0,2542.6181
2022-04-12,GOOG,"SERGEY, BRIN","Director, 10% Owner",Class A Common Stock,D,100.0,2544.05
2022-04-12,GOOG,"SERGEY, BRIN","Director, 10% Owner",Class A Common Stock,D,300.0,2546.1967
2022-04-12,GOOG,"SERGEY, BRIN","Director, 10% Owner",Class A Common Stock,D,400.0,2547.045
2022-04-12,GOOG,"SERGEY, BRIN","Director, 10% Owner",Class A Common Stock,D,415.0,2548.9966
2022-04-12,GOOG,"SERGEY, BRIN","Director, 10% Owner",Class A Common Stock,D,300.0,2549.7433
2022-04-12,GOOG,"SERGEY, BRIN","Director, 10% Owner",Class A Common Stock,D,100.0,2550.99
2022-04-12,GOOG,"SERGEY, BRIN","Director, 10% Owner",Class A Common Stock,D,444.0,2552.9004
2022-04-12,GOOG,"SERGEY, BRIN","Director, 10% Owner",Class A Common Stock,D,100.0,2556.45
2022-04-12,GOOG,"SERGEY, BRIN","Director, 10% Owner",Class A Common Stock,D,300.0,2558.8233
2022-04-12,GOOG,"SERGEY, BRIN","Director, 10% Owner",Class A Common Stock,D,200.0,2562.705
2022-04-12,GOOG,"SERGEY, BRIN","Director, 10% Owner",Class A Common Stock,D,300.0,2578.3567
2022-04-12,GOOG,"SERGEY, BRIN","Director, 10% Owner",Class A Common Stock,D,300.0,2579.5433
2022-04-12,GOOG,"SERGEY, BRIN","Director, 10% Owner",Class A Common Stock,D,200.0,2581.0
2022-04-12,GOOG,"SERGEY, BRIN","Director, 10% Owner",Class A Common Stock,D,300.0,2583.32
2022-04-12,GOOG,"SERGEY, BRIN","Director, 10% Owner",Class A Common Stock,D,300.0,2584.9333
2022-04-12,GOOG,"SERGEY, BRIN","Director, 10% Owner",Class A Common Stock,D,200.0,2586.18
2022-04-12,GOOG,"SERGEY, BRIN","Director, 10% Owner",Class A Common Stock,D,200.0,2589.515
2022-04-12,GOOG,"SERGEY, BRIN","Director, 10% Owner",Class A Common Stock,D,300.0,2590.85
2022-04-12,GOOG,"SERGEY, BRIN","Director, 10% Owner",Class A Common Stock,D,303.0,2577.256
2022-04-12,GOOG,"SERGEY, BRIN","Director, 10% Owner",Class C Capital Stock,D,400.0,2626.2875
2022-04-12,GOOG,"SERGEY, BRIN","Director, 10% Owner",Class C Capital Stock,D,200.0,2627.75
2022-04-12,GOOG,"SERGEY, BRIN","Director, 10% Owner",Class C Capital Stock,D,200.0,2628.57
2022-04-12,GOOG,"SERGEY, BRIN","Director, 10% Owner",Class C Capital Stock,D,500.0,2630.138
2022-04-12,GOOG,"SERGEY, BRIN","Director, 10% Owner",Class C Capital Stock,D,300.0,2630.8767
2022-04-12,GOOG,"SERGEY, BRIN","Director, 10% Owner",Class C Capital Stock,D,300.0,2631.9767
2022-04-12,GOOG,"SERGEY, BRIN","Director, 10% Owner",Class C Capital Stock,D,200.0,2633.345
2022-04-12,GOOG,"SERGEY, BRIN","Director, 10% Owner",Class C Capital Stock,D,100.0,2635.62
2022-04-12,GOOG,"SERGEY, BRIN","Director, 10% Owner",Class C Capital Stock,D,100.0,2637.17
2022-04-12,GOOG,"SERGEY, BRIN","Director, 10% Owner",Class C Capital Stock,D,451.0,2553.3613
2022-04-12,GOOG,"SERGEY, BRIN","Director, 10% Owner",Class C Capital Stock,D,221.0,2556.116
2022-04-12,GOOG,"SERGEY, BRIN","Director, 10% Owner",Class C Capital Stock,D,365.0,2561.0684
2022-04-12,GOOG,"SERGEY, BRIN","Director, 10% Owner",Class C Capital Stock,D,200.0,2562.38
2022-04-12,GOOG,"SERGEY, BRIN","Director, 10% Owner",Class C Capital Stock,D,600.0,2563.5433
2022-04-12,GOOG,"SERGEY, BRIN","Director, 10% Owner",Class C Capital Stock,D,300.0,2564.81
2022-04-12,GOOG,"SERGEY, BRIN","Director, 10% Owner",Class C Capital Stock,D,200.0,2565.84
2022-04-12,GOOG,"SERGEY, BRIN","Director, 10% Owner",Class C Capital Stock,D,358.0,2567.2763
2022-04-12,GOOG,"SERGEY, BRIN","Director, 10% Owner",Class C Capital Stock,D,300.0,2570.0467
2022-04-12,GOOG,"SERGEY, BRIN","Director, 10% Owner",Class C Capital Stock,D,100.0,2570.91
2022-04-12,GOOG,"SERGEY, BRIN","Director, 10% Owner",Class C Capital Stock,D,100.0,2575.57
2022-04-12,GOOG,"SERGEY, BRIN","Director, 10% Owner",Class C Capital Stock,D,200.0,2576.895
2022-04-12,GOOG,"SERGEY, BRIN","Director, 10% Owner",Class C Capital Stock,D,100.0,2577.97
2022-04-12,GOOG,"SERGEY, BRIN","Director, 10% Owner",Class C Capital Stock,D,200.0,2580.425
2022-04-12,GOOG,"SERGEY, BRIN","Director, 10% Owner",Class C Capital Stock,D,200.0,2581.945
2022-04-12,GOOG,"SERGEY, BRIN","Director, 10% Owner",Class B Common Stock,D,13889.0,0.0
2022-04-12,GOOG,"SERGEY, BRIN","Director, 10% Owner",Class C Capital Stock,D,400.0,2610.4625
2022-04-12,GOOG,"SERGEY, BRIN","Director, 10% Owner",Class C Capital Stock,D,400.0,2611.91
2022-04-12,GOOG,"SERGEY, BRIN","Director, 10% Owner",Class C Capital Stock,D,200.0,2613.97
2022-04-12,GOOG,"SERGEY, BRIN","Director, 10% Owner",Class C Capital Stock,D,200.0,2615.56
2022-04-12,GOOG,"SERGEY, BRIN","Director, 10% Owner",Class C Capital Stock,D,400.0,2617.495
2022-04-12,GOOG,"SERGEY, BRIN","Director, 10% Owner",Class C Capital Stock,D,100.0,2618.76
2022-04-12,GOOG,"SERGEY, BRIN","Director, 10% Owner",Class C Capital Stock,D,500.0,2620.682
2022-04-12,GOOG,"SERGEY, BRIN","Director, 10% Owner",Class C Capital Stock,D,200.0,2621.885
2022-04-12,GOOG,"SERGEY, BRIN","Director, 10% Owner",Class C Capital Stock,D,300.0,2623.46
2022-04-12,GOOG,"SERGEY, BRIN","Director, 10% Owner",Class C Capital Stock,D,100.0,2624.72
2022-04-12,GOOG,"SERGEY, BRIN","Director, 10% Owner",Class C Capital Stock,D,200.0,2554.98
2022-04-12,GOOG,"SERGEY, BRIN","Director, 10% Owner",Class C Capital Stock,D,400.0,2568.79
2022-04-12,GOOG,"SERGEY, BRIN","Director, 10% Owner",Class C Capital Stock,D,300.0,2591.9333
2022-04-12,GOOG,"SERGEY, BRIN","Director, 10% Owner",Class C Capital Stock,D,739.0,2593.0709
2022-04-12,GOOG,"SERGEY, BRIN","Director, 10% Owner",Class C Capital Stock,D,300.0,2598.7767
2022-04-12,GOOG,"SERGEY, BRIN","Director, 10% Owner",Class C Capital Stock,D,100.0,2585.14
2022-04-12,GOOG,"SERGEY, BRIN","Director, 10% Owner",Class C Capital Stock,D,255.0,2594.0541
2022-04-12,GOOG,"SERGEY, BRIN","Director, 10% Owner",Class C Capital Stock,D,200.0,2595.825
2022-04-12,GOOG,"SERGEY, BRIN","Director, 10% Owner",Class C Capital Stock,D,300.0,2596.66
2022-04-12,GOOG,"SERGEY, BRIN","Director, 10% Owner",Class C Capital Stock,D,400.0,2601.7325
2022-04-12,GOOG,"SERGEY, BRIN","Director, 10% Owner",Class C Capital Stock,D,400.0,2604.59
2022-04-12,GOOG,"SERGEY, BRIN","Director, 10% Owner",Class C Capital Stock,D,400.0,2606.42
2022-04-12,GOOG,"SERGEY, BRIN","Director, 10% Owner",Class C Capital Stock,D,300.0,2606.9767
2022-04-12,GOOG,"SERGEY, BRIN","Director, 10% Owner",Class C Capital Stock,D,400.0,2609.405
2022-04-11,GOOG,"SERGEY, BRIN","Director, 10% Owner",Class C Capital Stock,D,703.0,2619.3742
2022-04-11,GOOG,"SERGEY, BRIN","Director, 10% Owner",Class C Capital Stock,D,400.0,2618.4975
2022-04-11,GOOG,"HENNESSY, JOHN L",Director,Class A Common Stock,D,1.0,2626.64
2022-04-11,GOOG,"HENNESSY, JOHN L",Director,Class A Common Stock,D,3.0,2624.52
2022-04-11,GOOG,"SERGEY, BRIN","Director, 10% Owner",Class A Common Stock,D,400.0,2582.1725
2022-04-11,GOOG,"SERGEY, BRIN","Director, 10% Owner",Class C Capital Stock,D,403.0,2617.3654
2022-04-11,GOOG,"SERGEY, BRIN","Director, 10% Owner",Class C Capital Stock,D,702.0,2615.8493
2022-04-11,GOOG,"SERGEY, BRIN","Director, 10% Owner",Class C Capital Stock,D,891.0,2613.5621
2022-04-11,GOOG,"SERGEY, BRIN","Director, 10% Owner",Class C Capital Stock,D,400.0,2612.1175
2022-04-11,GOOG,"SERGEY, BRIN","Director, 10% Owner",Class C Capital Stock,D,599.0,2611.1047
2022-04-11,GOOG,"SERGEY, BRIN","Director, 10% Owner",Class C Capital Stock,D,500.0,2609.702
2022-04-11,GOOG,"SERGEY, BRIN","Director, 10% Owner",Class C Capital Stock,D,1006.0,2608.7472
2022-04-11,GOOG,"SERGEY, BRIN","Director, 10% Owner",Class C Capital Stock,D,425.0,2607.7794
2022-04-11,GOOG,"SERGEY, BRIN","Director, 10% Owner",Class C Capital Stock,D,400.0,2606.6275
2022-04-11,GOOG,"SERGEY, BRIN","Director, 10% Owner",Class C Capital Stock,D,800.0,2605.3212
