transaction_date,ticker,executive,executive_title,security_type,acquisition_or_disposal,shares,share_price
2021-05-19,AVGO,"HARTENSTEIN, EDDY W",Director,"Common Stock, $0.001 par value",D,61.0,435.673
2021-05-19,AVGO,"HARTENSTEIN, EDDY W",Director,"Common Stock, $0.001 par value",D,46.0,434.212
2021-05-19,AVGO,"HARTENSTEIN, EDDY W",Director,"Common Stock, $0.001 par value",D,35.0,441.14
2021-05-19,AVGO,"HARTENSTEIN, EDDY W",Director,"Common Stock, $0.001 par value",D,98.0,438.343
2021-05-18,AVGO,"HARTENSTEIN, EDDY W",Director,"Common Stock, $0.001 par value",D,68.0,438.433
2021-05-18,AVGO,"HARTENSTEIN, EDDY W",Director,"Common Stock, $0.001 par value",D,46.0,434.329
2021-05-18,AVGO,"HARTENSTEIN, EDDY W",Director,"Common Stock, $0.001 par value",D,28.0,442.96
2021-05-18,AVGO,"HARTENSTEIN, EDDY W",Director,"Common Stock, $0.001 par value",D,30.0,441.62
2021-05-18,AVGO,"HARTENSTEIN, EDDY W",Director,"Common Stock, $0.001 par value",D,120.0,440.85
2021-05-18,AVGO,"HARTENSTEIN, EDDY W",Director,"Common Stock, $0.001 par value",D,128.0,439.638
2021-05-18,AVGO,"HARTENSTEIN, EDDY W",Director,"Common Stock, $0.001 par value",D,68.0,437.123
2021-05-18,AVGO,"HARTENSTEIN, EDDY W",Director,"Common Stock, $0.001 par value",D,42.0,436.07
2021-05-05,AVGO,"HARTENSTEIN, EDDY W",Director,"Common Stock, $0.001 par value",D,133.0,444.218
2021-05-05,AVGO,"HARTENSTEIN, EDDY W",Director,"Common Stock, $0.001 par value",D,127.0,448.403
2021-05-05,AVGO,"HARTENSTEIN, EDDY W",Director,"Common Stock, $0.001 par value",D,90.0,450.117
2021-05-05,AVGO,"HARTENSTEIN, EDDY W",Director,"Common Stock, $0.001 par value",D,90.0,447.643
2021-05-05,AVGO,"HARTENSTEIN, EDDY W",Director,"Common Stock, $0.001 par value",D,30.0,451.08
2021-05-05,AVGO,"HARTENSTEIN, EDDY W",Director,"Common Stock, $0.001 par value",D,60.0,446.07
2021-05-04,AVGO,"HARTENSTEIN, EDDY W",Director,"Common Stock, $0.001 par value",D,177.0,443.691
2021-05-04,AVGO,"HARTENSTEIN, EDDY W",Director,"Common Stock, $0.001 par value",D,30.0,445.32
2021-05-04,AVGO,"HARTENSTEIN, EDDY W",Director,"Common Stock, $0.001 par value",D,60.0,439.75
2021-05-04,AVGO,"HARTENSTEIN, EDDY W",Director,"Common Stock, $0.001 par value",D,108.0,440.601
2021-05-04,AVGO,"HARTENSTEIN, EDDY W",Director,"Common Stock, $0.001 par value",D,155.0,442.336
2021-04-21,AVGO,"HARTENSTEIN, EDDY W",Director,"Common Stock, $0.001 par value",D,65.0,453.965
2021-04-21,AVGO,"HARTENSTEIN, EDDY W",Director,"Common Stock, $0.001 par value",D,124.0,454.702
2021-04-21,AVGO,"HARTENSTEIN, EDDY W",Director,"Common Stock, $0.001 par value",D,77.0,457.343
2021-04-21,AVGO,"HARTENSTEIN, EDDY W",Director,"Common Stock, $0.001 par value",D,32.0,458.578
2021-04-21,AVGO,"HARTENSTEIN, EDDY W",Director,"Common Stock, $0.001 par value",D,21.0,459.363
2021-04-21,AVGO,"HARTENSTEIN, EDDY W",Director,"Common Stock, $0.001 par value",D,211.0,456.466
2021-04-20,AVGO,"HARTENSTEIN, EDDY W",Director,"Common Stock, $0.001 par value",D,91.0,460.775
2021-04-20,AVGO,"HARTENSTEIN, EDDY W",Director,"Common Stock, $0.001 par value",D,134.0,455.627
2021-04-20,AVGO,"HARTENSTEIN, EDDY W",Director,"Common Stock, $0.001 par value",D,43.0,457.45
2021-04-20,AVGO,"HARTENSTEIN, EDDY W",Director,"Common Stock, $0.001 par value",D,123.0,458.796
2021-04-20,AVGO,"HARTENSTEIN, EDDY W",Director,"Common Stock, $0.001 par value",D,139.0,456.782
2021-04-15,AVGO,"BRAZEAL, MARK DAVID",Chief Legal Officer,"Common Stock, $0.001 par value",D,9297.0,480.0
2021-04-07,AVGO,"HARTENSTEIN, EDDY W",Director,"Common Stock, $0.001 par value",D,154.0,482.077
2021-04-07,AVGO,"HARTENSTEIN, EDDY W",Director,"Common Stock, $0.001 par value",D,34.0,481.379
2021-04-07,AVGO,"HARTENSTEIN, EDDY W",Director,"Common Stock, $0.001 par value",D,162.0,479.98
2021-04-07,AVGO,"HARTENSTEIN, EDDY W",Director,"Common Stock, $0.001 par value",D,107.0,479.028
2021-04-07,AVGO,"HARTENSTEIN, EDDY W",Director,"Common Stock, $0.001 par value",D,73.0,483.078
2021-04-06,AVGO,"HARTENSTEIN, EDDY W",Director,"Common Stock, $0.001 par value",D,132.0,483.228
2021-04-06,AVGO,"HARTENSTEIN, EDDY W",Director,"Common Stock, $0.001 par value",D,101.0,482.054
2021-04-06,AVGO,"HARTENSTEIN, EDDY W",Director,"Common Stock, $0.001 par value",D,130.0,484.467
2021-04-06,AVGO,"HARTENSTEIN, EDDY W",Director,"Common Stock, $0.001 par value",D,76.0,487.451
2021-04-06,AVGO,"HARTENSTEIN, EDDY W",Director,"Common Stock, $0.001 par value",D,91.0,486.159
2021-04-05,AVGO,"KAWWAS, CHARLIE B",Chief Operating Officer,"Common Stock, $0.001 par value",A,17940.0,0.0
2021-04-05,AVGO,"KRAUSE, THOMAS H.","President,Infrastructure SW Gp","Common Stock, $0.001 par value",A,17940.0,0.0
2021-04-05,AVGO,"BRYANT, DIANE M",Director,"Common Stock, $0.001 par value",A,476.0,0.0
2021-04-05,AVGO,"HARTENSTEIN, EDDY W",Director,"Common Stock, $0.001 par value",A,476.0,0.0
2021-04-05,AVGO,"LOW, CHECK KIAN",Director,"Common Stock, $0.001 par value",A,476.0,0.0
2021-04-05,AVGO,"LIEN, JUSTINE",Director,"Common Stock, $0.001 par value",A,476.0,0.0
2021-04-05,AVGO,"YOU, HARRY L.",Director,"Common Stock, $0.001 par value",A,476.0,0.0
2021-04-05,AVGO,"FERNANDEZ, RAUL J",Director,"Common Stock, $0.001 par value",A,476.0,0.0
2021-04-05,AVGO,"DELLY, GAYLA J",Director,"Common Stock, $0.001 par value",A,476.0,0.0
2021-03-29,AVGO,"YOU, HARRY L.",Director,"Common Stock, $0.001 par value",D,100.0,474.232
2021-03-26,AVGO,"SPEARS, KIRSTEN M.",VP CFO & Chief Accounting Ofcr,"Common Stock, $0.001 par value",D,4000.0,470.0
2021-03-26,AVGO,"KAWWAS, CHARLIE B",Chief Operating Officer,"Common Stock, $0.001 par value",D,1890.0,469.285
2021-03-24,AVGO,"HARTENSTEIN, EDDY W",Director,"Common Stock, $0.001 par value",D,15.0,459.303
2021-03-24,AVGO,"SPEARS, KIRSTEN M.",VP CFO & Chief Accounting Ofcr,"Common Stock, $0.001 par value",D,6000.0,464.829
2021-03-24,AVGO,"HARTENSTEIN, EDDY W",Director,"Common Stock, $0.001 par value",D,34.0,457.863
2021-03-24,AVGO,"HARTENSTEIN, EDDY W",Director,"Common Stock, $0.001 par value",D,70.0,460.275
2021-03-24,AVGO,"HARTENSTEIN, EDDY W",Director,"Common Stock, $0.001 par value",D,69.0,461.715
2021-03-24,AVGO,"HARTENSTEIN, EDDY W",Director,"Common Stock, $0.001 par value",D,32.0,463.145
2021-03-24,AVGO,"HARTENSTEIN, EDDY W",Director,"Common Stock, $0.001 par value",D,90.0,463.677
2021-03-24,AVGO,"HARTENSTEIN, EDDY W",Director,"Common Stock, $0.001 par value",D,128.0,465.157
2021-03-24,AVGO,"HARTENSTEIN, EDDY W",Director,"Common Stock, $0.001 par value",D,92.0,467.272
2021-03-23,AVGO,"BRAZEAL, MARK DAVID",Chief Legal Officer,"Common Stock, $0.001 par value",D,7037.0,473.78
2021-03-23,AVGO,"HARTENSTEIN, EDDY W",Director,"Common Stock, $0.001 par value",D,38.0,463.781
2021-03-23,AVGO,"HARTENSTEIN, EDDY W",Director,"Common Stock, $0.001 par value",D,63.0,468.445
2021-03-23,AVGO,"HARTENSTEIN, EDDY W",Director,"Common Stock, $0.001 par value",D,91.0,470.228
2021-03-23,AVGO,"HARTENSTEIN, EDDY W",Director,"Common Stock, $0.001 par value",D,154.0,472.237
2021-03-23,AVGO,"HARTENSTEIN, EDDY W",Director,"Common Stock, $0.001 par value",D,84.0,473.242
2021-03-23,AVGO,"HARTENSTEIN, EDDY W",Director,"Common Stock, $0.001 par value",D,100.0,464.333
2021-03-16,AVGO,"KRAUSE, THOMAS H.","President,Infrastructure SW Gp","Common Stock, $0.001 par value",D,2170.0,479.964
2021-03-16,AVGO,"KRAUSE, THOMAS H.","President,Infrastructure SW Gp","Common Stock, $0.001 par value",D,200.0,483.67
2021-03-16,AVGO,"KRAUSE, THOMAS H.","President,Infrastructure SW Gp","Common Stock, $0.001 par value",D,2132.0,482.574
2021-03-16,AVGO,"KRAUSE, THOMAS H.","President,Infrastructure SW Gp","Common Stock, $0.001 par value",D,3026.0,481.85
2021-03-16,AVGO,"KRAUSE, THOMAS H.","President,Infrastructure SW Gp","Common Stock, $0.001 par value",D,30.0,469.35
2021-03-16,AVGO,"KRAUSE, THOMAS H.","President,Infrastructure SW Gp","Common Stock, $0.001 par value",D,400.0,468.234
2021-03-16,AVGO,"KRAUSE, THOMAS H.","President,Infrastructure SW Gp","Common Stock, $0.001 par value",D,654.0,471.199
2021-03-16,AVGO,"KRAUSE, THOMAS H.","President,Infrastructure SW Gp","Common Stock, $0.001 par value",D,902.0,472.036
2021-03-16,AVGO,"KRAUSE, THOMAS H.","President,Infrastructure SW Gp","Common Stock, $0.001 par value",D,776.0,473.058
2021-03-16,AVGO,"KRAUSE, THOMAS H.","President,Infrastructure SW Gp","Common Stock, $0.001 par value",D,646.0,474.348
2021-03-16,AVGO,"KRAUSE, THOMAS H.","President,Infrastructure SW Gp","Common Stock, $0.001 par value",D,1226.0,476.802
2021-03-16,AVGO,"KRAUSE, THOMAS H.","President,Infrastructure SW Gp","Common Stock, $0.001 par value",D,1354.0,477.73
2021-03-16,AVGO,"KRAUSE, THOMAS H.","President,Infrastructure SW Gp","Common Stock, $0.001 par value",D,1711.0,478.658
2021-03-16,AVGO,"KRAUSE, THOMAS H.","President,Infrastructure SW Gp","Common Stock, $0.001 par value",D,1600.0,480.7
2021-03-15,AVGO,"SPEARS, KIRSTEN M.",VP CFO & Chief Accounting Ofcr,"Common Stock, $0.001 par value",D,9607.0,470.77
2021-03-15,AVGO,"SAMUELI, HENRY",Director,"Common Stock, $0.001 par value",A,3625.0,0.0
2021-03-15,AVGO,"KRAUSE, THOMAS H.","President,Infrastructure SW Gp","Common Stock, $0.001 par value",A,15625.0,0.0
2021-03-15,AVGO,"KRAUSE, THOMAS H.","President,Infrastructure SW Gp","Common Stock, $0.001 par value",D,15923.0,470.77
2021-03-15,AVGO,"KAWWAS, CHARLIE B",Chief Operating Officer,"Common Stock, $0.001 par value",A,15625.0,0.0
2021-03-15,AVGO,"KAWWAS, CHARLIE B",Chief Operating Officer,"Common Stock, $0.001 par value",D,15799.0,470.77
2021-03-15,AVGO,"BRAZEAL, MARK DAVID",Chief Legal Officer,"Common Stock, $0.001 par value",D,5018.0,470.77
2021-03-15,AVGO,"BRAZEAL, MARK DAVID",Chief Legal Officer,"Common Stock, $0.001 par value",A,15625.0,0.0
2021-03-15,AVGO,"SPEARS, KIRSTEN M.",VP CFO & Chief Accounting Ofcr,"Common Stock, $0.001 par value",A,9375.0,0.0
2021-03-10,AVGO,"HARTENSTEIN, EDDY W",Director,"Common Stock, $0.001 par value",D,31.0,448.17
2021-03-10,AVGO,"FERNANDEZ, RAUL J",Director,"Common Stock, $0.001 par value",A,91.0,436.844
2021-03-10,AVGO,"HARTENSTEIN, EDDY W",Director,"Common Stock, $0.001 par value",D,61.0,436.201
2021-03-10,AVGO,"HARTENSTEIN, EDDY W",Director,"Common Stock, $0.001 par value",D,60.0,437.26
2021-03-10,AVGO,"HARTENSTEIN, EDDY W",Director,"Common Stock, $0.001 par value",D,75.0,438.635
2021-03-10,AVGO,"HARTENSTEIN, EDDY W",Director,"Common Stock, $0.001 par value",D,40.0,439.785
2021-03-10,AVGO,"HARTENSTEIN, EDDY W",Director,"Common Stock, $0.001 par value",D,30.0,442.38
2021-03-10,AVGO,"HARTENSTEIN, EDDY W",Director,"Common Stock, $0.001 par value",D,93.0,444.259
2021-03-10,AVGO,"HARTENSTEIN, EDDY W",Director,"Common Stock, $0.001 par value",D,30.0,445.54
2021-03-10,AVGO,"HARTENSTEIN, EDDY W",Director,"Common Stock, $0.001 par value",D,47.0,447.231
2021-03-10,AVGO,"HARTENSTEIN, EDDY W",Director,"Common Stock, $0.001 par value",D,32.0,449.83
2021-03-10,AVGO,"HARTENSTEIN, EDDY W",Director,"Common Stock, $0.001 par value",D,31.0,453.5
2021-03-09,AVGO,"HARTENSTEIN, EDDY W",Director,"Common Stock, $0.001 par value",D,1.0,446.66
2021-03-09,AVGO,"HARTENSTEIN, EDDY W",Director,"Common Stock, $0.001 par value",D,33.0,431.36
2021-03-09,AVGO,"HARTENSTEIN, EDDY W",Director,"Common Stock, $0.001 par value",D,154.0,436.173
2021-03-09,AVGO,"HARTENSTEIN, EDDY W",Director,"Common Stock, $0.001 par value",D,61.0,438.092
2021-03-09,AVGO,"HARTENSTEIN, EDDY W",Director,"Common Stock, $0.001 par value",D,52.0,439.029
2021-03-09,AVGO,"HARTENSTEIN, EDDY W",Director,"Common Stock, $0.001 par value",D,30.0,441.25
2021-03-09,AVGO,"HARTENSTEIN, EDDY W",Director,"Common Stock, $0.001 par value",D,55.0,442.637
2021-03-09,AVGO,"HARTENSTEIN, EDDY W",Director,"Common Stock, $0.001 par value",D,71.0,444.66
2021-03-09,AVGO,"HARTENSTEIN, EDDY W",Director,"Common Stock, $0.001 par value",D,73.0,446.144
2021-03-02,AVGO,"BRAZEAL, MARK DAVID",Chief Legal Officer,"Common Stock, $0.001 par value",A,1875.0,0.0
2021-03-02,AVGO,"KAWWAS, CHARLIE B",Chief Operating Officer,"Common Stock, $0.001 par value",A,1875.0,0.0
2021-03-02,AVGO,"KRAUSE, THOMAS H.","President,Infrastructure SW Gp","Common Stock, $0.001 par value",A,2500.0,0.0
2021-03-02,AVGO,"SAMUELI, HENRY",Director,"Common Stock, $0.001 par value",A,500.0,0.0
2021-03-02,AVGO,"SPEARS, KIRSTEN M.",VP CFO & Chief Accounting Ofcr,"Common Stock, $0.001 par value",A,1250.0,0.0
2021-03-02,AVGO,"SPEARS, KIRSTEN M.",VP CFO & Chief Accounting Ofcr,"Common Stock, $0.001 par value",A,1562.0,0.0
2021-03-02,AVGO,"SPEARS, KIRSTEN M.",VP CFO & Chief Accounting Ofcr,"Common Stock, $0.001 par value",A,3250.0,0.0
2021-03-02,AVGO,"KAWWAS, CHARLIE B",Chief Operating Officer,"Common Stock, $0.001 par value",A,2500.0,0.0
2021-03-02,AVGO,"BRAZEAL, MARK DAVID",Chief Legal Officer,"Common Stock, $0.001 par value",A,1625.0,0.0
2021-03-02,AVGO,"KRAUSE, THOMAS H.","President,Infrastructure SW Gp","Common Stock, $0.001 par value",A,2000.0,0.0
2021-02-24,AVGO,"HARTENSTEIN, EDDY W",Director,"Common Stock, $0.001 par value",D,301.0,467.334
2021-02-24,AVGO,"HARTENSTEIN, EDDY W",Director,"Common Stock, $0.001 par value",D,229.0,465.959
2021-02-23,AVGO,"HARTENSTEIN, EDDY W",Director,"Common Stock, $0.001 par value",D,32.0,458.81
2021-02-23,AVGO,"HARTENSTEIN, EDDY W",Director,"Common Stock, $0.001 par value",D,182.0,465.669
2021-02-23,AVGO,"HARTENSTEIN, EDDY W",Director,"Common Stock, $0.001 par value",D,30.0,461.27
2021-02-23,AVGO,"HARTENSTEIN, EDDY W",Director,"Common Stock, $0.001 par value",D,31.0,462.471
2021-02-23,AVGO,"HARTENSTEIN, EDDY W",Director,"Common Stock, $0.001 par value",D,62.0,464.257
2021-02-23,AVGO,"HARTENSTEIN, EDDY W",Director,"Common Stock, $0.001 par value",D,8.0,474.251
2021-02-23,AVGO,"HARTENSTEIN, EDDY W",Director,"Common Stock, $0.001 par value",D,65.0,468.988
2021-02-23,AVGO,"HARTENSTEIN, EDDY W",Director,"Common Stock, $0.001 par value",D,44.0,473.283
2021-02-23,AVGO,"HARTENSTEIN, EDDY W",Director,"Common Stock, $0.001 par value",D,76.0,472.261
2021-02-10,AVGO,"HARTENSTEIN, EDDY W",Director,"Common Stock, $0.001 par value",D,65.0,471.568
2021-02-10,AVGO,"HARTENSTEIN, EDDY W",Director,"Common Stock, $0.001 par value",D,31.0,475.13
2021-02-10,AVGO,"HARTENSTEIN, EDDY W",Director,"Common Stock, $0.001 par value",D,67.0,474.252
2021-02-10,AVGO,"HARTENSTEIN, EDDY W",Director,"Common Stock, $0.001 par value",D,85.0,470.298
2021-02-10,AVGO,"HARTENSTEIN, EDDY W",Director,"Common Stock, $0.001 par value",D,282.0,469.389
2021-02-09,AVGO,"HARTENSTEIN, EDDY W",Director,"Common Stock, $0.001 par value",D,123.0,471.662
2021-02-09,AVGO,"HARTENSTEIN, EDDY W",Director,"Common Stock, $0.001 par value",D,63.0,472.803
2021-02-09,AVGO,"HARTENSTEIN, EDDY W",Director,"Common Stock, $0.001 par value",D,223.0,473.863
2021-02-09,AVGO,"HARTENSTEIN, EDDY W",Director,"Common Stock, $0.001 par value",D,30.0,469.88
2021-02-09,AVGO,"HARTENSTEIN, EDDY W",Director,"Common Stock, $0.001 par value",D,91.0,474.665
2021-01-27,AVGO,"HARTENSTEIN, EDDY W",Director,"Common Stock, $0.001 par value",D,61.0,452.347
2021-01-27,AVGO,"HARTENSTEIN, EDDY W",Director,"Common Stock, $0.001 par value",D,72.0,448.741
2021-01-27,AVGO,"HARTENSTEIN, EDDY W",Director,"Common Stock, $0.001 par value",D,27.0,442.985
2021-01-27,AVGO,"HARTENSTEIN, EDDY W",Director,"Common Stock, $0.001 par value",D,60.0,447.365
2021-01-27,AVGO,"HARTENSTEIN, EDDY W",Director,"Common Stock, $0.001 par value",D,62.0,449.841
2021-01-27,AVGO,"HARTENSTEIN, EDDY W",Director,"Common Stock, $0.001 par value",D,31.0,450.92
2021-01-27,AVGO,"HARTENSTEIN, EDDY W",Director,"Common Stock, $0.001 par value",D,7.0,444.079
2021-01-27,AVGO,"HARTENSTEIN, EDDY W",Director,"Common Stock, $0.001 par value",D,76.0,445.224
2021-01-27,AVGO,"HARTENSTEIN, EDDY W",Director,"Common Stock, $0.001 par value",D,38.0,445.914
2021-01-27,AVGO,"HARTENSTEIN, EDDY W",Director,"Common Stock, $0.001 par value",D,96.0,454.299
2021-01-26,AVGO,"HARTENSTEIN, EDDY W",Director,"Common Stock, $0.001 par value",D,64.0,466.155
2021-01-26,AVGO,"HARTENSTEIN, EDDY W",Director,"Common Stock, $0.001 par value",D,142.0,463.324
2021-01-26,AVGO,"HARTENSTEIN, EDDY W",Director,"Common Stock, $0.001 par value",D,165.0,464.216
2021-01-26,AVGO,"HARTENSTEIN, EDDY W",Director,"Common Stock, $0.001 par value",D,159.0,465.591
2021-01-13,AVGO,"HARTENSTEIN, EDDY W",Director,"Common Stock, $0.001 par value",D,104.0,449.38
2021-01-13,AVGO,"HARTENSTEIN, EDDY W",Director,"Common Stock, $0.001 par value",D,112.0,451.714
2021-01-13,AVGO,"HARTENSTEIN, EDDY W",Director,"Common Stock, $0.001 par value",D,30.0,452.46
2021-01-13,AVGO,"HARTENSTEIN, EDDY W",Director,"Common Stock, $0.001 par value",D,284.0,450.839
2021-01-12,AVGO,"HARTENSTEIN, EDDY W",Director,"Common Stock, $0.001 par value",D,98.0,447.723
2021-01-12,AVGO,"HARTENSTEIN, EDDY W",Director,"Common Stock, $0.001 par value",D,96.0,450.974
2021-01-12,AVGO,"HARTENSTEIN, EDDY W",Director,"Common Stock, $0.001 par value",D,30.0,452.67
2021-01-12,AVGO,"HARTENSTEIN, EDDY W",Director,"Common Stock, $0.001 par value",D,222.0,449.922
2021-01-12,AVGO,"HARTENSTEIN, EDDY W",Director,"Common Stock, $0.001 par value",D,84.0,449.008
2021-01-04,AVGO,"SAMUELI, HENRY",Director,"Common Stock, par value $0.001k",D,183600.0,0.0
2020-12-30,AVGO,"HARTENSTEIN, EDDY W",Director,"Common Stock, $0.001 par value",D,530.0,431.67
2020-12-29,AVGO,"KRAUSE, THOMAS H.","President,Infrastructure SW Gp","Common Stock, $0.001 par value",D,105.0,428.996
2020-12-29,AVGO,"KRAUSE, THOMAS H.","President,Infrastructure SW Gp","Common Stock, $0.001 par value",D,300.0,427.643
2020-12-29,AVGO,"KRAUSE, THOMAS H.","President,Infrastructure SW Gp","Common Stock, $0.001 par value",D,56.0,430.011
2020-12-29,AVGO,"HARTENSTEIN, EDDY W",Director,"Common Stock, $0.001 par value",D,530.0,435.83
2020-12-23,AVGO,"YOU, HARRY L.",Director,"Common Stock, $0.001 par value",D,100.0,427.57
2020-12-22,AVGO,"TAN, HOCK E","Director, President and CEO","Common Stock, $0.001 par value",D,15318.0,432.682
2020-12-22,AVGO,"TAN, HOCK E","Director, President and CEO","Common Stock, $0.001 par value",D,24091.0,431.994
2020-12-22,AVGO,"TAN, HOCK E","Director, President and CEO","Common Stock, $0.001 par value",D,18793.0,430.975
2020-12-22,AVGO,"TAN, HOCK E","Director, President and CEO","Common Stock, $0.001 par value",D,11281.0,429.906
2020-12-22,AVGO,"TAN, HOCK E","Director, President and CEO","Common Stock, $0.001 par value",D,8542.0,429.122
2020-12-22,AVGO,"TAN, HOCK E","Director, President and CEO","Common Stock, $0.001 par value",A,78125.0,52.65
2020-12-22,AVGO,"TAN, HOCK E","Director, President and CEO",Stock Option (Right to Buy),D,78125.0,0.0
2020-12-22,AVGO,"KAWWAS, CHARLIE B",Chief Operating Officer,"Common Stock, $0.001 par value",D,1260.0,428.7
2020-12-22,AVGO,"TAN, HOCK E","Director, President and CEO","Common Stock, $0.001 par value",D,100.0,433.45
2020-12-18,AVGO,"SPEARS, KIRSTEN M.",VP CFO & Chief Accounting Ofcr,"Common Stock, $0.001 par value",D,972.0,429.189
2020-12-17,AVGO,"TAN, HOCK E","Director, President and CEO","Common Stock, $0.001 par value",D,14025.0,424.9
2020-12-16,AVGO,"KRAUSE, THOMAS H.","President,Infrastructure SW Gp","Common Stock, $0.001 par value",D,1260.0,418.225
2020-12-16,AVGO,"HARTENSTEIN, EDDY W",Director,"Common Stock, $0.001 par value",D,530.0,418.0
2020-12-15,AVGO,"HARTENSTEIN, EDDY W",Director,"Common Stock, $0.001 par value",D,530.0,415.46
2020-12-15,AVGO,"KRAUSE, THOMAS H.","President,Infrastructure SW Gp","Common Stock, $0.001 par value",D,2550.0,415.46
2020-12-15,AVGO,"TAN, HOCK E","Director, President and CEO","Common Stock, $0.001 par value",D,745.0,418.06
2020-12-15,AVGO,"KAWWAS, CHARLIE B",Chief Operating Officer,"Common Stock, $0.001 par value",D,1240.0,418.06
2020-12-15,AVGO,"SPEARS, KIRSTEN M.",VP CFO & Chief Accounting Ofcr,"Common Stock, $0.001 par value",D,744.0,418.06
2020-12-15,AVGO,"KRAUSE, THOMAS H.","President,Infrastructure SW Gp","Common Stock, $0.001 par value",D,1240.0,418.06
2020-12-15,AVGO,"FERNANDEZ, RAUL J",Director,"Common Stock, $0.001 par value",A,120.0,416.8
2020-12-15,AVGO,"BRAZEAL, MARK DAVID",Chief Legal Officer,"Common Stock, $0.001 par value",D,372.0,418.06
2020-12-15,AVGO,"BRAZEAL, MARK DAVID",Chief Legal Officer,"Common Stock, $0.001 par value",D,4000.0,415.46
2020-12-08,AVGO,"TAN, HOCK E","Director, President and CEO",Stock Option (Right to Buy),D,78125.0,0.0
2020-12-08,AVGO,"TAN, HOCK E","Director, President and CEO","Common Stock, $0.001 par value",D,100.0,426.59
2020-12-08,AVGO,"TAN, HOCK E","Director, President and CEO","Common Stock, $0.001 par value",D,4174.0,425.959
2020-12-08,AVGO,"TAN, HOCK E","Director, President and CEO","Common Stock, $0.001 par value",D,11152.0,425.157
2020-12-08,AVGO,"TAN, HOCK E","Director, President and CEO","Common Stock, $0.001 par value",D,8001.0,423.915
2020-12-08,AVGO,"TAN, HOCK E","Director, President and CEO","Common Stock, $0.001 par value",D,10662.0,422.873
2020-12-08,AVGO,"SPEARS, KIRSTEN M.",VP CFO & Chief Accounting Ofcr,"Common Stock, $0.001 par value",A,13000.0,0.0
2020-12-08,AVGO,"TAN, HOCK E","Director, President and CEO","Common Stock, $0.001 par value",A,78125.0,52.65
2020-12-08,AVGO,"TAN, HOCK E","Director, President and CEO","Common Stock, $0.001 par value",D,7320.0,418.896
2020-12-08,AVGO,"TAN, HOCK E","Director, President and CEO","Common Stock, $0.001 par value",D,3800.0,419.887
2020-12-08,AVGO,"TAN, HOCK E","Director, President and CEO","Common Stock, $0.001 par value",D,16795.0,421.044
2020-12-08,AVGO,"TAN, HOCK E","Director, President and CEO","Common Stock, $0.001 par value",D,16121.0,422.235
2020-11-24,AVGO,"TAN, HOCK E","Director, President and CEO","Common Stock, $0.001 par value",A,78125.0,52.65
2020-11-24,AVGO,"TAN, HOCK E","Director, President and CEO","Common Stock, $0.001 par value",D,8766.0,392.102
2020-11-24,AVGO,"TAN, HOCK E","Director, President and CEO","Common Stock, $0.001 par value",D,24828.0,391.188
2020-11-24,AVGO,"TAN, HOCK E","Director, President and CEO","Common Stock, $0.001 par value",D,11082.0,388.165
2020-11-24,AVGO,"TAN, HOCK E","Director, President and CEO","Common Stock, $0.001 par value",D,3987.0,387.173
2020-11-24,AVGO,"TAN, HOCK E","Director, President and CEO","Common Stock, $0.001 par value",D,20974.0,390.257
2020-11-24,AVGO,"TAN, HOCK E","Director, President and CEO","Common Stock, $0.001 par value",D,8488.0,389.256
2020-11-24,AVGO,"TAN, HOCK E","Director, President and CEO",Stock Option (Right to Buy),D,78125.0,0.0
2020-11-15,AVGO,"KRAUSE, THOMAS H.",Chief Financial Officer,Performance Based Restricted Stock Units,D,2500.0,0.0
2020-11-15,AVGO,"KRAUSE, THOMAS H.",Chief Financial Officer,"Common Stock, $0.001 par value",D,2480.0,373.5
2020-11-15,AVGO,"KRAUSE, THOMAS H.",Chief Financial Officer,"Common Stock, $0.001 par value",A,2500.0,0.0
2020-11-10,AVGO,"TAN, HOCK E","Director, President and CEO","Common Stock, $0.001 par value",D,2793.0,370.313
2020-11-10,AVGO,"TAN, HOCK E","Director, President and CEO","Common Stock, $0.001 par value",D,2100.0,371.159
2020-11-10,AVGO,"TAN, HOCK E","Director, President and CEO",Stock Option (Right to Buy),D,78125.0,0.0
2020-11-10,AVGO,"TAN, HOCK E","Director, President and CEO","Common Stock, $0.001 par value",D,2813.0,372.285
2020-11-10,AVGO,"TAN, HOCK E","Director, President and CEO","Common Stock, $0.001 par value",A,78125.0,52.65
2020-11-10,AVGO,"TAN, HOCK E","Director, President and CEO","Common Stock, $0.001 par value",D,2900.0,361.359
2020-11-10,AVGO,"TAN, HOCK E","Director, President and CEO","Common Stock, $0.001 par value",D,15397.0,362.303
2020-11-10,AVGO,"TAN, HOCK E","Director, President and CEO","Common Stock, $0.001 par value",D,15723.0,363.114
2020-11-10,AVGO,"TAN, HOCK E","Director, President and CEO","Common Stock, $0.001 par value",D,7486.0,364.186
2020-11-10,AVGO,"TAN, HOCK E","Director, President and CEO","Common Stock, $0.001 par value",D,5416.0,365.125
2020-11-10,AVGO,"TAN, HOCK E","Director, President and CEO","Common Stock, $0.001 par value",D,7306.0,366.344
2020-11-10,AVGO,"TAN, HOCK E","Director, President and CEO","Common Stock, $0.001 par value",D,6240.0,367.124
2020-11-10,AVGO,"TAN, HOCK E","Director, President and CEO","Common Stock, $0.001 par value",D,8408.0,368.319
